folder,category,image,variant,expected_fruit,freshness_label,predicted_fruit,predicted_ripeness,confidence,detected,fruit_correct,rotten_correct
freshoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\Screen Shot 2018-06-12 at 11.50.14 PM.png,median3_bilateral,Orange,Fresh,Orange,Ripe,0.8784977197647095,True,True,
freshoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\Screen Shot 2018-06-12 at 11.50.14 PM.png,median5_bilateral,Orange,Fresh,Orange,Ripe,0.8834398984909058,True,True,
freshoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\Screen Shot 2018-06-12 at 11.50.14 PM.png,median3_clahe,Orange,Fresh,Orange,Ripe,0.8428190350532532,True,True,
freshoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\Screen Shot 2018-06-13 at 12.04.46 AM.png,resized_only,Orange,Fresh,Orange,Ripe,0.5294559001922607,True,True,
freshoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\Screen Shot 2018-06-13 at 12.04.46 AM.png,median3_bilateral,Orange,Fresh,Orange,Ripe,0.43576592206954956,True,True,
freshoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\Screen Shot 2018-06-13 at 12.04.46 AM.png,median5_bilateral,Orange,Fresh,Orange,Ripe,0.4197297990322113,True,True,
freshoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\Screen Shot 2018-06-13 at 12.04.46 AM.png,median3_clahe,Orange,Fresh,Orange,Ripe,0.441976398229599,True,True,
freshoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\Screen Shot 2018-06-13 at 12.18.40 AM.png,resized_only,Orange,Fresh,Orange,Rotten,0.4607532322406769,True,True,
freshoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\Screen Shot 2018-06-13 at 12.18.40 AM.png,median3_bilateral,Orange,Fresh,Orange,Rotten,0.4850746691226959,True,True,
freshoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\Screen Shot 2018-06-13 at 12.18.40 AM.png,median5_bilateral,Orange,Fresh,Orange,Rotten,0.5017338991165161,True,True,
freshoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\Screen Shot 2018-06-13 at 12.18.40 AM.png,median3_clahe,Orange,Fresh,Pear,Overripe,0.5550339221954346,True,False,
freshoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.50.41 PM.png,resized_only,Orange,Fresh,Orange,Ripe,0.863701343536377,True,True,
freshoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.50.41 PM.png,median3_bilateral,Orange,Fresh,Orange,Ripe,0.8689596652984619,True,True,
freshoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.50.41 PM.png,median5_bilateral,Orange,Fresh,Orange,Ripe,0.8710945844650269,True,True,
freshoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.50.41 PM.png,median3_clahe,Orange,Fresh,Orange,Ripe,0.8654375076293945,True,True,
freshoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\rotated_by_45_Screen Shot 2018-06-13 at 12.10.21 AM.png,resized_only,Orange,Fresh,Orange,Ripe,0.8821137547492981,True,True,
freshoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\rotated_by_45_Screen Shot 2018-06-13 at 12.10.21 AM.png,median3_bilateral,Orange,Fresh,Orange,Ripe,0.882845938205719,True,True,
freshoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\rotated_by_45_Screen Shot 2018-06-13 at 12.10.21 AM.png,median5_bilateral,Orange,Fresh,Orange,Ripe,0.8837378025054932,True,True,
freshoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\rotated_by_45_Screen Shot 2018-06-13 at 12.10.21 AM.png,median3_clahe,Orange,Fresh,Orange,Ripe,0.8864392042160034,True,True,
freshoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\rotated_by_75_Screen Shot 2018-06-13 at 12.20.39 AM.png,resized_only,Orange,Fresh,Orange,Ripe,0.8589674234390259,True,True,
freshoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\rotated_by_75_Screen Shot 2018-06-13 at 12.20.39 AM.png,median3_bilateral,Orange,Fresh,Orange,Ripe,0.8405072093009949,True,True,
freshoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\rotated_by_75_Screen Shot 2018-06-13 at 12.20.39 AM.png,median5_bilateral,Orange,Fresh,Orange,Ripe,0.7958500981330872,True,True,
freshoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\rotated_by_75_Screen Shot 2018-06-13 at 12.20.39 AM.png,median3_clahe,Orange,Fresh,Orange,Ripe,0.8879687786102295,True,True,
freshoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-12 at 11.50.28 PM.png,resized_only,Orange,Fresh,Orange,Ripe,0.809748113155365,True,True,
freshoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-12 at 11.50.28 PM.png,median3_bilateral,Orange,Fresh,Orange,Ripe,0.8582900762557983,True,True,
freshoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-12 at 11.50.28 PM.png,median5_bilateral,Orange,Fresh,Orange,Ripe,0.8720475435256958,True,True,
freshoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-12 at 11.50.28 PM.png,median3_clahe,Orange,Fresh,Orange,Ripe,0.8172450661659241,True,True,
freshoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-13 at 12.04.26 AM.png,resized_only,Orange,Fresh,Melon,Ripe,0.5458366870880127,True,False,
freshoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-13 at 12.04.26 AM.png,median3_bilateral,Orange,Fresh,Melon,Ripe,0.6035814881324768,True,False,
freshoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-13 at 12.04.26 AM.png,median5_bilateral,Orange,Fresh,Melon,Ripe,0.5897839665412903,True,False,
freshoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-13 at 12.04.26 AM.png,median3_clahe,Orange,Fresh,Melon,Ripe,0.6529865860939026,True,False,
freshoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-13 at 12.20.06 AM.png,resized_only,Orange,Fresh,Mango,Ripe,0.653226375579834,True,False,
freshoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-13 at 12.20.06 AM.png,median3_bilateral,Orange,Fresh,Mango,Ripe,0.592282235622406,True,False,
freshoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-13 at 12.20.06 AM.png,median5_bilateral,Orange,Fresh,Mango,Ripe,0.4746645390987396,True,False,
freshoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\vertical_flip_Screen Shot 2018-06-13 at 12.20.06 AM.png,median3_clahe,Orange,Fresh,Orange,Rotten,0.5810045003890991,True,True,
freshoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-12 at 11.50.28 PM.png,resized_only,Orange,Fresh,Orange,Ripe,0.9001175761222839,True,True,
freshoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-12 at 11.50.28 PM.png,median3_bilateral,Orange,Fresh,Orange,Ripe,0.9136541485786438,True,True,
freshoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-12 at 11.50.28 PM.png,median5_bilateral,Orange,Fresh,Orange,Ripe,0.9164448976516724,True,True,
freshoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-12 at 11.50.28 PM.png,median3_clahe,Orange,Fresh,Orange,Ripe,0.9172650575637817,True,True,
freshoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-13 at 12.02.20 AM.png,resized_only,Orange,Fresh,Orange,Ripe,0.7470012903213501,True,True,
freshoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-13 at 12.02.20 AM.png,median3_bilateral,Orange,Fresh,Orange,Ripe,0.7952705025672913,True,True,
freshoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-13 at 12.02.20 AM.png,median5_bilateral,Orange,Fresh,Orange,Ripe,0.8299060463905334,True,True,
freshoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-13 at 12.02.20 AM.png,median3_clahe,Orange,Fresh,Orange,Ripe,0.643648624420166,True,True,
freshoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-13 at 12.18.27 AM.png,resized_only,Orange,Fresh,Orange,Rotten,0.40830913186073303,True,True,
freshoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-13 at 12.18.27 AM.png,median3_bilateral,Orange,Fresh,,,0.0,False,False,
freshoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-13 at 12.18.27 AM.png,median5_bilateral,Orange,Fresh,Orange,Rotten,0.4089856445789337,True,True,
freshoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\translation_Screen Shot 2018-06-13 at 12.18.27 AM.png,median3_clahe,Orange,Fresh,Orange,Rotten,0.7257941365242004,True,True,
freshoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.51.02 PM.png,resized_only,Orange,Fresh,Orange,Rotten,0.9021917581558228,True,True,
freshoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.51.02 PM.png,median3_bilateral,Orange,Fresh,Orange,Rotten,0.8526483178138733,True,True,
freshoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.51.02 PM.png,median5_bilateral,Orange,Fresh,Orange,Ripe,0.8952819108963013,True,True,
freshoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\saltandpepper_Screen Shot 2018-06-12 at 11.51.02 PM.png,median3_clahe,Orange,Fresh,Orange,Rotten,0.8871936798095703,True,True,
freshoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.03.27 AM.png,resized_only,Orange,Fresh,Orange,Rotten,0.9139367938041687,True,True,
freshoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.03.27 AM.png,median3_bilateral,Orange,Fresh,Orange,Rotten,0.7976536750793457,True,True,
freshoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.03.27 AM.png,median5_bilateral,Orange,Fresh,Orange,Ripe,0.5125105977058411,True,True,
freshoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.03.27 AM.png,median3_clahe,Orange,Fresh,Orange,Rotten,0.7752376198768616,True,True,
freshoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.20.39 AM.png,resized_only,Orange,Fresh,Orange,Rotten,0.887287437915802,True,True,
freshoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.20.39 AM.png,median3_bilateral,Orange,Fresh,Orange,Rotten,0.8341527581214905,True,True,
freshoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.20.39 AM.png,median5_bilateral,Orange,Fresh,Mango,Ripe,0.67490154504776,True,False,
freshoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\freshoranges\saltandpepper_Screen Shot 2018-06-13 at 12.20.39 AM.png,median3_clahe,Orange,Fresh,Orange,Rotten,0.8702963590621948,True,True,
rottenoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\Screen Shot 2018-06-12 at 11.18.34 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.9052891731262207,True,True,True
rottenoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\Screen Shot 2018-06-12 at 11.18.34 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.9095639586448669,True,True,True
rottenoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\Screen Shot 2018-06-12 at 11.18.34 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.911935567855835,True,True,True
rottenoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\Screen Shot 2018-06-12 at 11.18.34 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.9002441167831421,True,True,True
rottenoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\Screen Shot 2018-06-12 at 11.27.01 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.8826709389686584,True,True,True
rottenoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\Screen Shot 2018-06-12 at 11.27.01 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.8774591684341431,True,True,True
rottenoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\Screen Shot 2018-06-12 at 11.27.01 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.8650841116905212,True,True,True
rottenoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\Screen Shot 2018-06-12 at 11.27.01 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.8699585199356079,True,True,True
rottenoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\Screen Shot 2018-06-12 at 11.45.33 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.9162560105323792,True,True,True
rottenoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\Screen Shot 2018-06-12 at 11.45.33 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.9174344539642334,True,True,True
rottenoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\Screen Shot 2018-06-12 at 11.45.33 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.9199451208114624,True,True,True
rottenoranges,original,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\Screen Shot 2018-06-12 at 11.45.33 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.9092982411384583,True,True,True
rottenoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.18.46 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.9234086275100708,True,True,True
rottenoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.18.46 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.9202762842178345,True,True,True
rottenoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.18.46 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.9153766632080078,True,True,True
rottenoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.18.46 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.9184331297874451,True,True,True
rottenoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_45_Screen Shot 2018-06-12 at 11.31.17 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.8444809317588806,True,True,True
rottenoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_45_Screen Shot 2018-06-12 at 11.31.17 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.8509796261787415,True,True,True
rottenoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_45_Screen Shot 2018-06-12 at 11.31.17 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.8564596772193909,True,True,True
rottenoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_45_Screen Shot 2018-06-12 at 11.31.17 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.850326418876648,True,True,True
rottenoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_75_Screen Shot 2018-06-12 at 11.46.17 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.8817024827003479,True,True,True
rottenoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_75_Screen Shot 2018-06-12 at 11.46.17 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.8838067650794983,True,True,True
rottenoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_75_Screen Shot 2018-06-12 at 11.46.17 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.8815128803253174,True,True,True
rottenoranges,rotated,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\rotated_by_75_Screen Shot 2018-06-12 at 11.46.17 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.8868563771247864,True,True,True
rottenoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\vertical_flip_Screen Shot 2018-06-12 at 11.18.41 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.8885317444801331,True,True,True
rottenoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\vertical_flip_Screen Shot 2018-06-12 at 11.18.41 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.8862524628639221,True,True,True
rottenoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\vertical_flip_Screen Shot 2018-06-12 at 11.18.41 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.8863044381141663,True,True,True
rottenoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\vertical_flip_Screen Shot 2018-06-12 at 11.18.41 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.8826560974121094,True,True,True
rottenoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\vertical_flip_Screen Shot 2018-06-12 at 11.30.06 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.9201235175132751,True,True,True
rottenoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\vertical_flip_Screen Shot 2018-06-12 at 11.30.06 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.9165018200874329,True,True,True
rottenoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\vertical_flip_Screen Shot 2018-06-12 at 11.30.06 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.9158011078834534,True,True,True
rottenoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\vertical_flip_Screen Shot 2018-06-12 at 11.30.06 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.9344689249992371,True,True,True
rottenoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\vertical_flip_Screen Shot 2018-06-12 at 11.46.10 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.8346692323684692,True,True,True
rottenoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\vertical_flip_Screen Shot 2018-06-12 at 11.46.10 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.8410856127738953,True,True,True
rottenoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\vertical_flip_Screen Shot 2018-06-12 at 11.46.10 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.841858983039856,True,True,True
rottenoranges,vertical,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\vertical_flip_Screen Shot 2018-06-12 at 11.46.10 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.8596634268760681,True,True,True
rottenoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.18.28 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.8940126895904541,True,True,True
rottenoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.18.28 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.9035850763320923,True,True,True
rottenoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.18.28 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.8989469408988953,True,True,True
rottenoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.18.28 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.8942196369171143,True,True,True
rottenoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.33.00 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.9297377467155457,True,True,True
rottenoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.33.00 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.9289266467094421,True,True,True
rottenoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.33.00 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.9330026507377625,True,True,True
rottenoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.33.00 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.9270057082176208,True,True,True
rottenoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.46.17 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.9255815744400024,True,True,True
rottenoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.46.17 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.9337817430496216,True,True,True
rottenoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.46.17 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.9342870116233826,True,True,True
rottenoranges,translation,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\translation_Screen Shot 2018-06-12 at 11.46.17 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.9225128889083862,True,True,True
rottenoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\saltandpepper_Screen Shot 2018-06-12 at 11.18.41 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.8752648830413818,True,True,True
rottenoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\saltandpepper_Screen Shot 2018-06-12 at 11.18.41 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.870370626449585,True,True,True
rottenoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\saltandpepper_Screen Shot 2018-06-12 at 11.18.41 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.8717304468154907,True,True,True
rottenoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\saltandpepper_Screen Shot 2018-06-12 at 11.18.41 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.869428813457489,True,True,True
rottenoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\saltandpepper_Screen Shot 2018-06-12 at 11.30.16 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.9389998912811279,True,True,True
rottenoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\saltandpepper_Screen Shot 2018-06-12 at 11.30.16 PM.png,median3_bilateral,Orange,Rotten,Orange,Rotten,0.9383246302604675,True,True,True
rottenoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\saltandpepper_Screen Shot 2018-06-12 at 11.30.16 PM.png,median5_bilateral,Orange,Rotten,Orange,Rotten,0.9235928654670715,True,True,True
rottenoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\saltandpepper_Screen Shot 2018-06-12 at 11.30.16 PM.png,median3_clahe,Orange,Rotten,Orange,Rotten,0.929044246673584,True,True,True
rottenoranges,saltandpepper,C:\Users\Kai\Documents\Image Processing\assgm\dataset\Test\rottenoranges\saltandpepper_Screen Shot 2018-06-12 at 11.45.33 PM.png,resized_only,Orange,Rotten,Orange,Rotten,0.9249433279037476,True,True,True
